playerID,idx,lgID,yearID,teamID,data_split,Batting_AtBats,Batting_Runs,Batting_BaseOnBalls,Batting_Hits,Batting_HomeRuns,Batting_Games,Batting_BattingAverage,Batting_PlateAppearances,Batting_OnBasePct,Batting_SlugPct,Batting_Doubles,Batting_Triples,Batting_RunsBattedIn,Batting_StolenBases,Batting_CaughtStealing,Batting_Strikeouts,Batting_IntentionalWalks,Batting_HitByPitch,Batting_SacrificeHits,Batting_Sacrifice_Flies,Batting_GroundedIntoDoublePlays
rosepe01,2203,NL,1973,CIN,train,680,115,65,230,5,160,0.338,752,0.401,0.437,36,8,64,10,7,42,6,6,1,0,14
rosepe01,2203,NL,1974,CIN,train,652,110,106,185,3,163,0.284,770,0.385,0.388,45,7,51,2,4,54,14,5,1,6,9
rosepe01,2203,NL,1975,CIN,train,662,112,89,210,7,162,0.317,764,0.406,0.432,47,4,74,0,1,50,8,11,1,1,13
rosepe01,2203,NL,1976,CIN,train,665,130,86,215,10,162,0.323,759,0.404,0.45,42,6,63,9,5,54,7,6,0,2,17
rosepe01,2203,NL,1977,CIN,train,655,95,66,204,9,162,0.311,731,0.377,0.432,38,7,64,16,4,42,7,5,1,4,9
rosepe01,2203,NL,1978,CIN,train,655,103,62,198,7,159,0.302,729,0.362,0.421,51,3,52,13,9,30,6,3,2,7,8
rosepe01,2203,NL,1979,PHI,train,628,90,95,208,4,163,0.331,730,0.418,0.43,40,5,59,20,11,32,10,2,0,5,18
rosepe01,2203,NL,1980,PHI,train,655,95,66,185,1,162,0.282,735,0.352,0.354,42,1,64,12,8,33,5,6,4,4,13
rosepe01,2203,NL,1981,PHI,train,431,73,46,140,0,107,0.325,484,0.391,0.39,18,5,33,4,4,26,5,3,1,3,8
rosepe01,2203,NL,1982,PHI,train,634,80,66,172,3,162,0.271,718,0.345,0.338,25,4,54,8,8,32,9,7,8,3,12
rosepe01,2203,NL,1983,PHI,train,493,52,52,121,0,151,0.245,555,0.316,0.286,14,3,45,7,7,28,5,2,1,7,11
rosepe01,2203,NL,1984,MON,train,278,34,31,72,0,95,0.259,314,0.334,0.295,6,2,23,1,1,20,3,1,3,1,10
rosepe01,2203,NL,1985,CIN,train,405,60,86,107,2,119,0.264,500,0.395,0.319,12,2,46,8,1,35,5,4,1,4,10
rosepe01,2203,NL,1986,CIN,train,237,15,30,52,0,72,0.219,272,0.316,0.27,8,2,25,3,0,31,0,4,0,1,2
rossco01,2204,NL,2007,FLO,train,173,35,20,58,12,66,0.335,197,0.411,0.653,19,0,39,2,0,38,3,3,0,1,2
rossco01,2204,NL,2008,FLO,train,461,59,33,120,22,145,0.26,506,0.316,0.488,29,5,73,6,1,116,2,7,0,5,5
rossco01,2204,NL,2009,FLO,train,559,73,34,151,24,151,0.27,604,0.321,0.469,37,1,90,5,2,122,1,9,0,2,18
rossco01,2204,NL,2010,FLO,train,452,60,30,120,11,120,0.265,487,0.316,0.405,24,3,58,9,1,100,4,4,0,1,7
rossco01,2204,NL,2011,SFN,train,405,54,49,97,14,121,0.24,461,0.325,0.405,25,0,52,5,2,96,4,4,0,3,10
rossco01,2204,AL,2012,BOS,train,476,70,42,127,22,130,0.267,528,0.326,0.481,34,1,81,2,3,129,3,3,1,6,11
rossco01,2204,NL,2013,ARI,train,317,33,25,88,8,94,0.278,351,0.331,0.413,17,1,38,3,2,50,1,3,1,5,10
rossco01,2204,NL,2014,ARI,train,202,15,15,51,2,83,0.252,219,0.306,0.322,8,0,15,0,0,44,0,1,0,1,3
rossda01,2205,NL,2003,LAN,train,124,19,13,32,10,40,0.258,140,0.336,0.556,7,0,18,0,0,42,0,2,0,1,4
rossda01,2205,NL,2004,LAN,train,165,13,15,28,5,70,0.17,190,0.253,0.291,3,1,15,0,0,62,1,5,0,5,3
rossda01,2205,NL,2005,PIT,train,108,9,6,24,3,40,0.222,119,0.263,0.38,8,0,15,0,0,24,0,1,1,3,3
rossda01,2205,NL,2006,CIN,train,247,37,37,63,21,90,0.255,296,0.353,0.579,15,1,52,0,0,75,7,3,4,5,4
rossda01,2205,NL,2007,CIN,train,311,32,30,63,17,112,0.203,348,0.271,0.399,10,0,39,0,0,92,4,0,5,2,9
rossda01,2205,NL,2008,CIN,train,134,17,32,31,3,52,0.231,173,0.381,0.366,9,0,13,0,1,36,4,1,5,1,3
rossda01,2205,NL,2009,ATL,train,128,18,21,35,7,54,0.273,151,0.38,0.508,9,0,20,0,0,39,0,1,1,0,1
rossda01,2205,NL,2010,ATL,train,121,15,20,35,2,59,0.289,145,0.392,0.479,13,2,28,0,1,28,0,1,2,1,5
rossda01,2205,NL,2011,ATL,train,152,14,16,40,6,52,0.263,170,0.333,0.428,7,0,23,0,1,51,0,0,2,0,4
rossda01,2205,NL,2012,ATL,train,176,18,18,45,9,62,0.256,196,0.321,0.449,7,0,23,1,0,60,0,0,0,2,5
rossda01,2205,AL,2013,BOS,train,102,11,11,22,4,36,0.216,116,0.298,0.382,5,0,10,1,0,42,0,1,2,0,3
rossda01,2205,AL,2014,BOS,train,152,16,16,28,7,50,0.184,171,0.26,0.368,7,0,15,0,1,58,1,0,2,1,1
rossda01,2205,NL,2015,CHN,train,159,6,20,28,1,72,0.176,182,0.267,0.252,9,0,9,1,0,61,7,0,2,1,1
rossda01,2205,NL,2016,CHN,train,166,24,30,38,10,67,0.229,205,0.338,0.446,6,0,32,0,1,54,6,0,4,5,3
rothbr01,2206,AL,1916,CLE,train,409,50,38,117,4,125,0.286,465,0.35,0.396,19,7,72,29,14,48,0,2,16,0,0
rothbr01,2206,AL,1917,CLE,train,495,69,52,141,1,145,0.285,569,0.355,0.388,30,9,72,51,0,73,0,2,20,0,0
rothbr01,2206,AL,1918,CLE,train,375,53,53,106,1,106,0.283,448,0.383,0.411,21,12,59,35,0,41,0,8,12,0,0
rothbr01,2206,AL,1919,PHA,train,195,33,15,63,5,48,0.323,214,0.377,0.549,13,8,29,11,0,21,0,2,2,0,0
rothbr01,2206,AL,1920,WS1,train,468,80,75,136,9,138,0.291,561,0.395,0.432,23,8,92,24,12,57,0,6,12,0,0
rothbr01,2206,AL,1921,NYA,train,152,29,19,43,2,43,0.283,176,0.37,0.408,9,2,10,1,2,20,0,2,3,0,0
roushed01,2207,NL,1917,CIN,train,522,82,27,178,4,136,0.341,567,0.379,0.454,19,14,67,21,0,24,0,5,13,0,0
roushed01,2207,NL,1918,CIN,train,435,61,22,145,5,113,0.333,492,0.368,0.455,18,10,62,24,0,10,0,2,33,0,0
roushed01,2207,NL,1919,CIN,train,504,73,42,162,4,133,0.321,572,0.38,0.431,19,12,71,20,0,19,0,6,20,0,0
roushed01,2207,NL,1920,CIN,train,579,81,42,196,4,149,0.339,650,0.386,0.453,22,16,90,36,24,22,0,3,26,0,0
roushed01,2207,NL,1921,CIN,train,418,68,31,147,4,112,0.352,463,0.403,0.502,27,12,71,19,17,8,0,5,9,0,0
roushed01,2207,NL,1922,CIN,train,165,29,19,58,1,49,0.352,189,0.428,0.461,7,4,24,5,3,5,0,3,2,0,0
roushed01,2207,NL,1923,CIN,train,527,88,46,185,6,138,0.351,592,0.406,0.531,41,18,88,10,15,16,0,3,16,0,0
roushed01,2207,NL,1924,CIN,train,483,67,22,168,3,121,0.348,519,0.376,0.501,23,21,72,17,13,11,0,0,14,0,0
roushed01,2207,NL,1925,CIN,train,540,91,35,183,8,134,0.339,590,0.383,0.494,28,16,83,22,20,14,0,4,11,0,0
roushed01,2207,NL,1926,CIN,train,563,95,38,182,7,144,0.323,631,0.366,0.462,37,10,79,8,0,17,0,0,30,0,0
roushed01,2207,NL,1927,NY1,train,570,83,26,173,7,140,0.304,614,0.335,0.402,27,4,58,18,0,15,0,1,17,0,0
roushed01,2207,NL,1928,NY1,train,163,20,14,41,2,46,0.252,180,0.315,0.356,5,3,13,1,0,8,0,1,2,0,0
roushed01,2207,NL,1929,NY1,train,450,76,45,146,8,115,0.324,509,0.39,0.451,19,7,52,6,0,16,0,3,11,0,0
rowanaa01,2208,AL,2001,CHA,train,123,21,15,36,4,63,0.293,148,0.385,0.431,5,0,20,5,1,28,0,4,5,1,2
rowanaa01,2208,AL,2002,CHA,train,302,41,12,78,7,126,0.258,331,0.298,0.394,16,2,29,0,1,54,1,6,9,2,8
rowanaa01,2208,AL,2003,CHA,train,157,22,7,45,6,93,0.287,170,0.327,0.452,8,0,24,0,0,21,0,3,2,1,1
rowanaa01,2208,AL,2004,CHA,train,487,94,30,151,24,140,0.31,534,0.361,0.544,38,2,69,17,5,91,1,10,5,2,5
rowanaa01,2208,AL,2005,CHA,train,578,77,32,156,13,157,0.27,640,0.329,0.407,30,5,69,16,5,116,3,21,5,4,17
rowanaa01,2208,NL,2006,PHI,train,405,59,18,106,12,109,0.262,445,0.321,0.425,24,3,47,10,4,76,2,18,2,2,13
rowanaa01,2208,NL,2007,PHI,train,612,105,47,189,27,161,0.309,684,0.374,0.515,45,0,89,6,3,119,3,19,2,4,18
rowanaa01,2208,NL,2008,SFN,train,549,57,44,149,13,152,0.271,611,0.339,0.41,37,0,70,2,4,126,7,14,0,4,21
rowanaa01,2208,NL,2009,SFN,train,499,61,30,130,15,144,0.261,546,0.319,0.419,30,2,64,4,1,125,2,14,0,3,12
rowanaa01,2208,NL,2010,SFN,train,331,42,16,76,11,105,0.23,357,0.281,0.378,12,2,34,5,3,74,3,8,1,1,11
rowanaa01,2208,NL,2011,SFN,train,331,34,10,77,4,108,0.233,351,0.274,0.347,22,2,21,2,3,84,1,9,0,1,6
roystje01,2209,NL,1976,ATL,train,533,65,52,132,5,149,0.248,605,0.313,0.304,13,1,45,24,13,53,4,1,14,5,11
roystje01,2209,NL,1977,ATL,train,445,64,38,96,6,140,0.216,491,0.278,0.288,10,2,28,28,10,67,3,1,6,1,11
roystje01,2209,NL,1978,ATL,train,529,67,56,137,2,140,0.259,600,0.331,0.333,17,8,35,27,17,49,2,3,8,4,9
roystje01,2209,NL,1979,ATL,train,601,103,62,164,3,154,0.273,676,0.337,0.349,25,6,51,35,8,59,0,0,6,7,8
roystje01,2209,NL,1980,ATL,train,392,42,37,95,1,123,0.242,435,0.309,0.319,17,5,20,22,13,48,1,1,4,1,6
roystje01,2209,NL,1981,ATL,train,93,13,7,19,0,64,0.204,105,0.257,0.269,4,1,9,7,5,14,0,0,4,1,2
roystje01,2209,NL,1982,ATL,train,261,43,22,77,2,108,0.295,293,0.351,0.383,13,2,25,14,6,36,1,2,5,3,3
roystje01,2209,NL,1983,ATL,train,268,32,28,63,3,91,0.235,303,0.305,0.328,10,3,30,11,7,35,2,0,5,2,12
roystje01,2209,NL,1984,ATL,train,227,22,15,47,1,81,0.207,247,0.257,0.295,13,2,21,6,4,41,1,1,2,2,8
roystje01,2209,NL,1985,SDN,train,249,31,32,70,5,90,0.281,287,0.363,0.41,13,2,31,6,5,31,1,1,3,2,6
roystje01,2209,NL,1986,SDN,train,257,31,32,66,5,118,0.257,298,0.336,0.362,12,0,26,3,5,45,3,0,6,3,6
roystje01,2209,AL,1987,CHA,train,154,25,19,37,7,55,0.24,178,0.324,0.448,11,0,23,2,1,28,1,1,2,2,2
roystje01,2209,NL,1988,ATL,train,102,8,6,18,0,68,0.176,111,0.222,0.206,3,0,1,0,0,16,1,0,3,0,2
ruary01,2210,AL,2014,TEX,train,105,11,2,31,2,28,0.295,109,0.321,0.419,7,0,14,1,0,18,0,2,0,0,6
ruary01,2210,AL,2015,TEX,train,83,10,3,16,4,28,0.193,86,0.221,0.398,5,0,7,0,0,32,0,0,0,0,2
ruary01,2210,AL,2016,TEX,train,240,40,21,62,8,99,0.258,269,0.331,0.4,8,1,22,9,0,76,2,6,0,2,8
ruary01,2210,AL,2017,TEX,train,129,17,14,28,3,63,0.217,144,0.294,0.333,6,0,12,2,2,52,0,0,1,0,3
ruary01,2210,AL,2018,TEX,train,139,17,5,27,6,61,0.194,147,0.221,0.36,3,1,12,3,1,53,0,0,2,1,2
ruckejo01,2211,NL,1943,NY1,train,505,56,22,138,2,132,0.273,537,0.304,0.339,19,4,46,4,0,44,0,0,10,0,3
ruckejo01,2211,NL,1944,NY1,train,587,79,24,143,6,144,0.244,622,0.275,0.325,14,8,39,8,0,48,0,1,10,0,2
ruckejo01,2211,NL,1945,NY1,train,429,58,20,117,7,105,0.273,452,0.305,0.417,19,11,51,7,0,36,0,0,3,0,3
ruckejo01,2211,NL,1946,NY1,train,197,28,7,52,1,95,0.264,212,0.3,0.34,8,2,13,4,0,27,0,3,5,0,2
rudijo01,2212,AL,1968,OAK,train,181,10,12,32,1,68,0.177,197,0.236,0.232,5,1,12,1,1,32,3,2,2,0,3
rudijo01,2212,AL,1969,OAK,train,122,10,5,23,2,35,0.189,129,0.22,0.279,3,1,6,1,1,16,1,0,2,0,3
rudijo01,2212,AL,1970,OAK,train,350,40,16,108,11,106,0.309,375,0.341,0.48,23,2,42,3,1,61,1,2,5,2,11
rudijo01,2212,AL,1971,OAK,train,513,62,28,137,10,127,0.267,556,0.304,0.386,23,4,52,3,2,62,2,1,10,4,15
rudijo01,2212,AL,1972,OAK,train,593,94,37,181,19,147,0.305,653,0.345,0.486,32,9,75,3,4,62,6,2,15,6,15
rudijo01,2212,AL,1973,OAK,train,437,53,30,118,12,120,0.27,483,0.315,0.414,25,1,66,0,0,72,4,2,7,7,13
rudijo01,2212,AL,1974,OAK,train,593,73,34,174,22,158,0.293,639,0.334,0.484,39,4,99,2,3,92,6,5,2,5,10
rudijo01,2212,AL,1975,OAK,train,468,66,40,130,21,126,0.278,515,0.338,0.494,26,6,75,2,1,56,12,3,3,1,11
rudijo01,2212,AL,1976,OAK,train,500,54,41,135,13,130,0.27,557,0.323,0.424,32,3,94,6,1,71,10,3,3,10,14
rudijo01,2212,AL,1977,CAL,train,242,48,22,64,13,64,0.264,272,0.333,0.496,13,2,53,1,0,48,4,4,2,2,2
rudijo01,2212,AL,1978,CAL,train,497,58,28,127,17,133,0.256,536,0.295,0.416,27,1,79,2,1,82,4,2,3,6,10
rudijo01,2212,AL,1979,CAL,train,330,35,24,80,11,90,0.242,361,0.294,0.394,11,3,61,0,0,61,3,1,4,2,7
rudijo01,2212,AL,1980,CAL,train,372,42,17,88,16,104,0.237,399,0.277,0.417,17,1,53,1,0,84,2,5,2,3,10
rudijo01,2212,AL,1981,BOS,train,122,14,8,22,6,49,0.18,135,0.239,0.352,3,0,24,0,0,29,1,2,1,2,2
rudijo01,2212,AL,1982,OAK,train,193,21,24,41,5,71,0.212,223,0.301,0.332,6,1,18,0,0,35,0,1,4,1,2
rudolke01,2213,NL,1971,CHN,train,76,5,6,15,0,25,0.197,86,0.265,0.237,3,0,7,0,0,20,0,1,3,0,3
rudolke01,2213,NL,1972,CHN,train,106,10,6,25,2,42,0.236,116,0.283,0.321,1,1,9,1,2,14,0,1,3,0,4
rudolke01,2213,NL,1973,CHN,train,170,12,7,35,2,64,0.206,182,0.239,0.3,8,1,17,1,4,25,0,1,2,2,6
rudolke01,2213,NL,1974,SFN,train,158,11,21,41,0,57,0.259,181,0.35,0.278,3,0,10,0,0,15,5,1,1,0,6
ruelmu01,2214,AL,1919,NYA,train,233,18,34,56,0,79,0.24,273,0.34,0.266,6,0,31,4,0,26,0,1,5,0,0
ruelmu01,2214,AL,1920,NYA,train,261,30,15,70,1,82,0.268,284,0.31,0.341,14,1,15,4,2,18,0,1,7,0,0
ruelmu01,2214,AL,1921,BOS,train,358,41,41,99,1,113,0.277,412,0.352,0.349,21,1,45,2,7,15,0,1,12,0,0
ruelmu01,2214,AL,1922,BOS,train,361,34,41,92,0,116,0.255,414,0.333,0.302,15,1,28,4,2,26,0,1,11,0,0
ruelmu01,2214,AL,1923,WS1,train,449,63,55,142,0,136,0.316,528,0.394,0.383,24,3,54,4,6,21,0,3,21,0,0
ruelmu01,2214,AL,1924,WS1,train,501,50,62,142,0,149,0.283,599,0.37,0.331,20,2,57,7,11,20,0,7,29,0,0
ruelmu01,2214,AL,1925,WS1,train,393,55,63,122,0,127,0.31,473,0.411,0.344,9,2,54,4,5,16,0,4,13,0,0
ruelmu01,2214,AL,1926,WS1,train,368,42,61,110,1,117,0.299,444,0.401,0.389,22,4,53,7,6,14,0,2,13,0,0
ruelmu01,2214,AL,1927,WS1,train,428,61,63,132,1,131,0.308,504,0.403,0.376,16,5,52,9,6,18,0,5,8,0,0
ruelmu01,2214,AL,1928,WS1,train,350,31,44,90,0,108,0.257,404,0.342,0.32,18,2,55,12,10,14,0,1,9,0,0
ruelmu01,2214,AL,1929,WS1,train,188,16,31,46,0,69,0.245,224,0.352,0.287,4,2,20,0,4,7,0,0,5,0,0
ruelmu01,2214,AL,1930,WS1,train,198,18,24,50,0,66,0.253,229,0.342,0.308,3,4,26,1,0,13,0,3,4,0,0
ruelmu01,2214,AL,1931,BOS,train,83,6,9,25,0,33,0.301,93,0.37,0.361,5,0,6,0,0,6,0,0,1,0,0
ruelmu01,2214,AL,1932,DET,train,136,10,17,32,0,51,0.235,155,0.32,0.294,4,2,18,1,0,6,0,0,2,0,0
ruelmu01,2214,AL,1933,SLA,train,63,13,24,12,0,36,0.19,87,0.414,0.222,2,0,8,0,0,4,0,0,0,0,0
ruethdu01,2215,NL,1919,CIN,train,92,8,4,24,0,42,0.261,99,0.292,0.348,2,3,6,1,0,18,0,0,3,0,0
ruethdu01,2215,NL,1920,CIN,train,104,3,5,20,0,45,0.192,111,0.229,0.231,4,0,10,0,0,24,0,0,2,0,0
ruethdu01,2215,NL,1921,BRO,train,97,12,4,34,2,49,0.351,103,0.376,0.505,5,2,13,1,0,9,0,0,2,0,0
ruethdu01,2215,NL,1922,BRO,train,125,12,12,26,2,67,0.208,143,0.283,0.32,6,1,20,0,0,11,0,1,5,0,0
ruethdu01,2215,NL,1923,BRO,train,117,6,12,32,0,49,0.274,131,0.341,0.282,1,0,10,0,0,12,0,0,2,0,0
rufda01,2216,NL,2013,PHI,train,251,36,33,62,14,73,0.247,293,0.348,0.458,11,0,30,0,0,91,1,7,0,2,4
rufda01,2216,NL,2014,PHI,train,102,13,8,24,3,52,0.235,117,0.31,0.402,8,0,8,0,0,32,0,4,1,2,2
rufda01,2216,NL,2015,PHI,train,268,30,21,63,12,106,0.235,297,0.3,0.414,12,0,39,1,0,69,0,5,0,3,7
rufda01,2216,NL,2016,PHI,train,83,8,4,17,3,43,0.205,89,0.236,0.337,2,0,9,0,1,25,0,0,0,2,5
ruffire01,2217,AL,1931,NYA,train,109,14,1,36,3,48,0.33,116,0.336,0.505,8,1,12,0,0,13,0,0,6,0,0
ruffire01,2217,AL,1932,NYA,train,124,20,6,38,3,55,0.306,132,0.338,0.444,6,1,19,0,0,10,0,0,2,0,0
ruffire01,2217,AL,1933,NYA,train,115,10,7,29,2,55,0.252,124,0.295,0.348,3,1,13,0,0,15,0,0,2,0,0
ruffire01,2217,AL,1934,NYA,train,113,11,3,28,2,45,0.248,117,0.274,0.327,3,0,13,0,0,17,0,1,0,0,0
ruffire01,2217,AL,1935,NYA,train,109,13,3,37,2,50,0.339,114,0.363,0.486,10,0,18,0,0,9,0,1,1,0,0
ruffire01,2217,AL,1936,NYA,train,127,14,11,37,5,53,0.291,140,0.348,0.449,5,0,22,0,0,12,0,0,2,0,0
ruffire01,2217,AL,1937,NYA,train,129,11,13,26,1,54,0.202,144,0.275,0.248,3,0,10,0,0,24,0,0,2,0,0
ruffire01,2217,AL,1938,NYA,train,107,12,17,24,3,45,0.224,125,0.331,0.364,4,1,17,0,0,21,0,0,1,0,0
ruffire01,2217,AL,1939,NYA,train,114,12,7,35,1,44,0.307,124,0.347,0.342,1,0,20,1,0,18,0,0,3,0,1
ruffire01,2217,AL,1940,NYA,train,89,8,3,11,1,33,0.124,93,0.152,0.202,4,0,7,0,0,9,0,0,1,0,6
ruffire01,2217,AL,1941,NYA,train,89,10,4,27,2,38,0.303,94,0.333,0.483,8,1,22,0,0,12,0,0,1,0,2
ruffire01,2217,AL,1942,NYA,train,80,8,5,20,1,30,0.25,88,0.302,0.338,4,0,13,0,0,13,0,1,2,0,2
ruggiju01,2218,AL,2011,TBA,train,105,11,4,26,4,46,0.248,111,0.273,0.4,4,0,13,1,1,26,0,0,1,1,2
ruggiju01,2218,NL,2012,MIA,train,288,38,29,90,13,91,0.312,319,0.374,0.535,23,1,36,14,8,84,0,0,1,1,6
ruggiju01,2218,NL,2013,MIA,train,424,49,41,94,18,128,0.222,471,0.298,0.396,18,1,50,15,8,114,1,5,1,0,9
ruggiju01,2218,NL,2014,CHN,train,224,29,18,63,6,81,0.281,250,0.337,0.429,13,1,28,2,4,70,0,3,1,4,2
ruizca01,2219,NL,2007,PHI,train,374,42,42,97,6,115,0.259,429,0.34,0.396,29,2,54,6,1,49,10,5,5,3,17
ruizca01,2219,NL,2008,PHI,train,320,47,44,70,4,117,0.219,373,0.32,0.3,14,0,31,1,2,38,6,4,4,1,14
ruizca01,2219,NL,2009,PHI,train,322,32,47,82,9,107,0.255,379,0.355,0.425,26,1,43,3,2,39,8,4,4,2,8
ruizca01,2219,NL,2010,PHI,train,371,43,55,112,8,121,0.302,433,0.4,0.447,28,1,53,0,1,54,13,6,0,1,8
ruizca01,2219,NL,2011,PHI,train,410,49,48,116,6,132,0.283,472,0.371,0.383,23,0,40,1,0,48,10,10,3,1,7
ruizca01,2219,NL,2012,PHI,train,372,56,29,121,16,114,0.325,421,0.394,0.54,32,0,68,4,0,50,6,16,0,4,6
ruizca01,2219,NL,2013,PHI,train,310,30,18,83,5,92,0.268,341,0.32,0.368,16,0,37,1,0,39,3,7,4,2,11
ruizca01,2219,NL,2014,PHI,train,381,43,46,96,6,110,0.252,445,0.347,0.37,25,1,31,4,2,60,1,12,1,5,11
ruizca01,2219,NL,2015,PHI,train,284,23,28,60,2,86,0.211,320,0.29,0.285,13,1,22,1,1,43,2,4,3,1,13
ruizca01,2219,NL,2016,PHI,train,165,18,24,43,3,48,0.261,193,0.368,0.352,6,0,12,3,1,28,1,4,0,0,3
ruizca01,2219,AL,2017,SEA,train,125,14,14,27,3,54,0.216,145,0.312,0.352,8,0,11,1,0,38,0,4,1,1,4
ruizch01,2220,NL,1966,CIN,test,110,13,5,28,0,82,0.255,115,0.287,0.291,2,1,5,1,2,14,0,0,0,0,0
ruizch01,2220,NL,1967,CIN,test,250,32,11,55,0,105,0.22,268,0.258,0.3,12,4,13,9,4,35,0,2,4,1,8
ruizch01,2220,NL,1968,CIN,test,139,15,12,36,0,85,0.259,155,0.316,0.288,2,1,9,4,3,18,0,0,3,1,3
ruizch01,2220,NL,1969,CIN,test,196,19,14,48,0,88,0.245,219,0.292,0.276,4,1,13,4,2,28,3,0,7,2,1
ruizch01,2220,AL,1970,CAL,test,107,10,7,26,0,68,0.243,120,0.293,0.29,3,1,12,3,0,16,1,1,4,1,4
runnepe01,2221,AL,1951,WS1,train,273,31,31,76,0,78,0.278,307,0.354,0.337,12,2,25,0,3,24,0,1,2,0,5
runnepe01,2221,AL,1952,WS1,train,555,70,72,158,1,152,0.285,632,0.368,0.333,18,3,64,0,10,55,0,1,4,0,14
runnepe01,2221,AL,1953,WS1,train,486,64,64,125,2,137,0.257,559,0.347,0.321,15,5,50,3,4,36,0,3,6,0,18
runnepe01,2221,AL,1954,WS1,train,488,75,78,131,3,139,0.268,570,0.368,0.383,17,15,56,2,3,60,0,0,2,2,10
runnepe01,2221,AL,1955,WS1,train,503,66,55,143,2,134,0.284,567,0.353,0.344,16,4,49,3,9,51,2,1,4,4,14
runnepe01,2221,AL,1956,WS1,train,578,72,58,179,8,147,0.31,646,0.372,0.433,29,9,76,5,5,64,2,2,4,4,18
runnepe01,2221,AL,1957,WS1,train,473,53,55,109,2,134,0.23,536,0.31,0.298,18,4,35,2,3,51,5,2,1,5,7
runnepe01,2221,AL,1958,BOS,train,568,103,87,183,8,147,0.322,666,0.416,0.438,32,5,59,1,2,49,0,6,2,3,15
runnepe01,2221,AL,1959,BOS,train,560,95,95,176,6,147,0.314,661,0.415,0.427,33,6,57,6,5,48,1,1,5,0,17
runnepe01,2221,AL,1960,BOS,train,528,80,71,169,2,143,0.32,613,0.401,0.394,29,2,35,5,2,51,2,2,9,3,16
runnepe01,2221,AL,1961,BOS,train,360,49,46,114,3,143,0.317,414,0.396,0.414,20,3,38,5,1,32,2,3,2,3,12
runnepe01,2221,AL,1962,BOS,train,562,80,79,183,10,152,0.326,650,0.408,0.456,33,5,60,3,4,57,11,3,0,6,5
runnepe01,2221,NL,1963,HOU,train,388,35,45,98,2,124,0.253,447,0.332,0.296,9,1,23,2,0,42,2,3,7,4,20
russead02,2222,NL,2015,CHN,train,475,60,42,115,13,142,0.242,523,0.307,0.389,29,1,54,4,3,149,2,3,1,2,8
russead02,2222,NL,2016,CHN,train,525,67,55,125,21,151,0.238,598,0.321,0.417,25,3,95,5,1,135,6,12,0,6,11
russead02,2222,NL,2017,CHN,train,352,52,29,84,12,110,0.239,385,0.304,0.418,21,3,43,2,1,91,5,4,0,0,5
russead02,2222,NL,2018,CHN,train,420,52,40,105,5,130,0.25,465,0.317,0.34,21,1,38,4,0,99,2,2,1,2,7
russebi01,2223,NL,1969,LAN,train,212,35,22,48,5,98,0.226,238,0.301,0.344,6,2,15,4,1,45,1,1,2,1,3
russebi01,2223,NL,1970,LAN,train,278,30,16,72,0,81,0.259,304,0.303,0.363,11,9,28,9,1,28,1,3,4,3,5
russebi01,2223,NL,1971,LAN,train,211,29,11,48,2,91,0.227,223,0.265,0.327,7,4,15,6,3,39,2,0,0,1,2
russebi01,2223,NL,1972,LAN,train,434,47,34,118,4,129,0.272,477,0.326,0.366,19,5,34,14,7,64,9,2,5,2,4
russebi01,2223,NL,1973,LAN,train,615,55,34,163,4,162,0.265,666,0.301,0.337,26,3,56,15,7,63,20,1,9,7,9
russebi01,2223,NL,1974,LAN,train,553,61,53,149,5,160,0.269,625,0.336,0.351,18,6,65,14,5,53,25,4,11,4,18
russebi01,2223,NL,1975,LAN,train,252,24,23,52,0,84,0.206,282,0.277,0.258,9,2,14,5,0,28,6,2,4,1,6
russebi01,2223,NL,1976,LAN,train,554,53,21,152,5,149,0.274,590,0.301,0.343,17,3,65,15,5,46,9,3,6,6,14
russebi01,2223,NL,1977,LAN,train,634,84,24,176,4,153,0.278,673,0.304,0.36,28,6,51,16,7,43,1,2,9,4,23
russebi01,2223,NL,1978,LAN,train,625,72,30,179,3,155,0.286,672,0.32,0.365,32,4,46,10,6,34,8,2,12,3,17
russebi01,2223,NL,1979,LAN,train,627,72,24,170,7,153,0.271,670,0.297,0.359,26,4,56,6,9,43,2,1,14,4,20
russebi01,2223,NL,1980,LAN,train,466,38,18,123,3,130,0.264,500,0.295,0.341,23,2,34,13,2,44,0,3,12,1,6
russebi01,2223,NL,1981,LAN,train,262,20,19,61,0,82,0.233,290,0.284,0.282,9,2,22,2,1,20,3,1,5,3,13
russebi01,2223,NL,1982,LAN,train,497,64,63,136,3,153,0.274,576,0.357,0.34,20,2,46,10,2,30,11,4,8,4,14
russebi01,2223,NL,1983,LAN,train,451,47,33,111,1,131,0.246,502,0.302,0.286,13,1,30,13,9,31,4,4,12,2,5
russebi01,2223,NL,1984,LAN,train,262,25,25,70,0,89,0.267,298,0.329,0.321,12,1,19,4,4,24,1,0,9,2,7
russebi01,2223,NL,1985,LAN,train,169,19,18,44,0,76,0.26,192,0.333,0.308,6,1,13,4,0,9,1,1,3,1,2
russebi01,2223,NL,1986,LAN,train,216,21,15,54,0,105,0.25,242,0.302,0.301,11,0,18,7,0,23,2,2,7,2,6
russeji01,2224,NL,1943,PIT,train,533,79,77,138,4,146,0.259,614,0.354,0.358,19,11,44,12,0,67,0,1,3,0,13
